0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,label
-573.4693603515625,49.46183776855469,-5.369772434234619,8.394791603088379,0.8903167247772217,-2.491403818130493,-3.708261966705322,-4.484525203704834,-9.296202659606934,-1.4948009252548218,-1.551249384880066,-4.906697750091553,4.089006423950195,-2.403790235519409,-1.4563205242156982,2.559865951538086,-6.539916038513184,-1.44049072265625,-0.5200747847557068,-2.3276870250701904,-1.0918651819229126,-1.225549817085266,-0.4469656348228454,-0.892423152923584,-3.0097150802612305,-0.2305953651666641,-2.207322120666504,0.1414255201816558,-0.5538297295570374,0.5152487754821777,-1.2330490350723269,0.2186749726533889,-1.5630518198013306,1.5656520128250122,-0.2197305560111999,2.3558661937713623,1.08440899848938,1.7257462739944458,1.0396132469177246,3.773404836654663,3.0470659732818604,5.091280460357666,3.79193115234375,1.5164494514465332,1.249742865562439,1.9427274465560915,0.7503865361213684,1.3715264797210691,0.215316966176033,2.706951141357422,1.997059941291809,3.516209125518799,1.4366613626480105,1.4654039144515991,0.5695621371269226,0.4818695187568664,0.9965547323226928,1.6431623697280884,0.9463237524032592,1.608041763305664,-0.1165936812758445,1.0367844104766846,0.6437742710113525,1.3635824918746948,-0.5032743215560913,0.4387305676937103,0.5372302532196045,0.95675528049469,0.2039354294538498,0.3945493698120117,0.1380298137664795,0.7215098738670349,-0.5584813356399536,0.4405989944934845,0.4057275652885437,0.413248062133789,0.0390066616237163,0.7069635391235352,0.5180964469909668,1.0717803239822388,0.2920626401901245,0.2548972964286804,-0.0799069032073021,1.265995740890503,0.248146578669548,0.8638957738876343,0.7490713000297546,1.0145310163497925,0.4392071962356567,0.4778080284595489,0.5838907361030579,0.5191504955291748,0.2871213853359222,0.5250464081764221,0.1329391747713089,0.4082475900650024,0.0604276172816753,0.4791326522827148,0.1281072795391082,0.8739323019981384,0.0876940265297889,0.3522205650806427,0.0841209292411804,0.7646960020065308,0.5736435055732727,0.0990395992994308,0.004195905290544,0.1446115672588348,-0.1426310390233993,-0.2756357192993164,-0.1002462357282638,0.2896618843078613,0.250929445028305,0.264350950717926,0.0215990338474512,0.0074298279359936,0.2749556601047516,0.403423398733139,0.3437554240226745,0.4003913104534149,-0.1381177604198455,0.2956008911132812,0.8265243172645569,0.1461795419454574,0.0364909172058105,0.1216057911515235,-0.1274206936359405,-0.062844306230545,Actor_13
-615.3662719726562,55.9195556640625,3.157599925994873,11.845132827758787,6.671292781829834,1.0603582859039309,-15.418915748596191,-7.866930484771728,-5.699743270874023,-8.891806602478027,-2.157763719558716,-2.928041696548462,-3.743548631668091,-0.8960219025611877,-5.743531703948975,-1.2260727882385254,-2.960782766342163,-3.6102261543273926,-1.288785099983215,-2.2568254470825195,-4.224132537841797,-2.3334994316101074,-3.5424246788024902,-3.812919855117798,-4.187509059906006,-0.0544639080762863,-3.499633312225342,0.6760830879211426,-2.0019218921661377,-1.3679040670394895,-2.4248828887939453,-1.9516509771347048,-3.153173923492432,-0.5156255960464478,-1.6411198377609253,-1.3592183589935305,-2.181110143661499,-2.491124391555786,-1.5463919639587402,-0.2449180036783218,-0.7543413043022156,0.2036533504724502,0.3444468677043915,3.2909560203552246,3.5093350410461426,2.9843664169311523,1.9190961122512815,0.6825523376464844,-0.9363518357276917,1.201099157333374,-0.4584968984127044,0.8537797927856445,0.7143369317054749,-0.502000093460083,-1.5657840967178345,0.4214651584625244,-1.7170406579971311,-0.2347291558980941,-0.8794206976890564,-0.8804923295974731,-1.2171863317489624,-0.0559772104024887,-1.6658626794815063,-1.0888749361038208,-1.9636409282684328,-0.4843380153179168,-0.2149774879217147,0.0283676143735647,-1.3538531064987185,-0.6457745432853699,-0.4926992654800415,0.1150823086500167,-1.3262149095535278,-1.1299527883529663,-1.7044826745986938,-0.5429610013961792,-0.8846184015274048,-1.0820190906524658,-0.5997412800788879,0.1508206874132156,-0.4856051504611969,-0.2780698239803314,-0.675622284412384,-0.2746461629867553,0.2447542250156402,0.4179352223873138,-0.4462962448596954,0.7622057795524597,0.6157676577568054,0.1144530475139617,-0.955890417098999,0.1465141922235489,-0.3143604397773742,-0.6421563625335693,-0.4736547470092773,0.4755806624889374,-0.1709955781698227,-0.2830696702003479,-0.3975158631801605,0.5043745040893555,0.4802530407905578,0.2961658835411072,-0.3383841216564178,0.3004970848560333,-0.1802598088979721,0.2699264883995056,0.3929361999034881,-0.6053085327148438,-0.9228399395942688,0.1548948287963867,0.0311576779931783,0.3430327177047729,0.2916338741779327,-0.2555370628833771,-0.4858672618865967,-0.2607144117355346,-0.0708494558930397,0.0667988955974578,0.0727553367614746,0.0434059090912342,0.0721136182546615,0.5399951934814453,-0.0025523202493786,0.3995537459850311,0.4742043018341064,0.0185572057962417,0.2010435163974762,0.7670434713363647,Actor_03
-736.9347534179688,63.03778076171875,24.43781089782715,23.06194496154785,16.4901065826416,12.70199489593506,9.566387176513672,4.98853063583374,0.5765094757080078,5.78780460357666,6.686672210693359,2.498913526535034,-1.519014835357666,2.9037206172943115,3.7701516151428223,3.18320631980896,1.0282490253448486,0.3631783425807953,0.4307006299495697,1.6914010047912598,-3.792259693145752,2.804333448410034,-0.3581441938877105,0.0149181988090276,-2.704753875732422,1.4942755699157717,-2.536262989044189,1.511527180671692,-2.677138566970825,1.4236561059951782,-0.420652687549591,0.8491032123565674,-1.6010302305221558,0.1594917029142379,-2.0418143272399902,0.8290475606918335,-1.4549837112426758,1.14269757270813,-2.0419907569885254,-0.923498272895813,-2.4220759868621826,0.2067658007144928,-1.7306900024414062,-0.3595991134643554,-2.0378358364105225,-1.1179440021514893,-1.5459461212158203,0.54302579164505,-0.6062359809875488,-0.7544926404953003,-1.2416735887527466,1.1482083797454834,-0.447162389755249,1.502599835395813,-0.6334595084190369,0.885212242603302,-0.0796995237469673,1.1030281782150269,-1.4328538179397583,0.1328641772270202,-0.7681835889816284,0.5358026623725891,-0.8642792105674744,0.8899710178375244,0.1141434013843536,0.322906494140625,0.1306856572628021,0.8959953784942627,0.7619447708129883,1.3626582622528076,0.0079617602750658,2.4770493507385254,0.8351959586143494,0.3108764588832855,-0.855901837348938,1.4558491706848145,1.0415974855422974,0.896416187286377,-0.7024240493774414,0.4153269827365875,0.4975766539573669,0.9772007465362548,0.2401193380355835,0.5104441046714783,0.7105414271354675,0.3787760138511657,-0.3450929224491119,0.5082532167434692,0.9220830798149108,1.4058380126953125,0.1250175535678863,-0.227230504155159,0.2206463664770126,0.0526490993797779,-0.1470310688018798,0.5881074070930481,0.4147528111934662,0.26298987865448,7.646303856745362e-05,0.4277480244636535,-0.0537836402654647,-0.0193704646080732,0.3775816261768341,0.6329099535942078,0.0601600669324398,0.1162125766277313,0.2559060156345367,0.0842358469963073,-0.1566587686538696,0.1418231874704361,0.0460615344345569,0.3309286534786224,-0.0301825609058141,0.3961544036865234,-0.305117517709732,-0.3129989206790924,-0.2323093265295028,-0.505171537399292,-0.282080739736557,0.0394301414489746,-0.1968400329351425,0.116234540939331,0.0976892709732055,0.0883488655090332,-0.0628362894058227,0.2259536981582641,0.0048413379117846,0.0452044457197189,Actor_11
-651.3194580078125,73.8755874633789,-4.275229454040527,21.810317993164062,12.82529354095459,1.9610179662704468,-2.853672504425049,-7.218301296234131,2.1406216621398926,4.117444038391113,-0.9834160208702089,3.057941436767578,5.589633464813232,-4.595394134521484,1.2667927742004397,6.547837257385254,-4.009578227996826,4.823055267333984,0.8888663053512573,-2.1031603813171387,-2.788985013961792,0.2752116620540619,-1.156212568283081,0.9614219665527344,-4.447364807128906,5.745293617248535,-3.452091932296753,3.542705535888672,-4.049176692962647,-0.8376092910766602,-1.498865842819214,3.7807583808898926,0.207303985953331,0.1736354231834411,-1.502041220664978,-2.8978383541107178,-2.74301815032959,0.377628743648529,0.9184237122535706,0.0399452373385429,-2.4883315563201904,-1.2019692659378052,-2.4497289657592773,-0.6293937563896179,-2.037555932998657,-1.239287257194519,-2.3189187049865723,-1.697268843650818,-2.1464240550994877,0.5329173803329468,1.3913875818252563,2.440460205078125,-0.1963476687669754,0.9944157600402832,0.7606633901596069,2.4814703464508057,0.3554447889328003,1.3857251405715942,0.2670682668685913,0.7182139158248901,-1.3575578927993774,1.6774908304214478,1.9583669900894165,1.6036553382873535,0.9649245738983154,2.5961673259735107,1.7140599489212036,1.9267590045928955,-0.1490364521741867,1.1191864013671875,-0.0892954990267753,1.7768433094024658,0.9792680740356444,1.062586545944214,0.3976786136627197,1.2620614767074585,-0.1529386937618255,0.4860811531543731,0.1451344788074493,1.9736729860305784,0.3778313398361206,0.7926543951034546,-0.2300554513931274,0.4527741074562073,0.9373853802680968,1.3743849992752075,0.6228688955307007,0.9658951163291932,0.9499755501747132,-0.0193540565669536,0.3620082437992096,0.9378272294998168,0.0816304311156272,-0.8446637988090515,-0.8932271003723145,0.0571779161691665,-0.1549621969461441,0.5400029420852661,-0.2952285706996918,-0.385089248418808,-0.3593119382858276,-0.1192332878708839,0.4527991116046905,1.0505977869033811,0.302302747964859,-0.0929757952690124,-0.3324320316314697,0.5683680772781372,0.5538836717605591,-0.3690354526042938,-0.1860540211200714,0.2412564605474472,-0.9850084781646729,-0.64348965883255,0.5688884854316711,0.3066544830799103,-0.156920850276947,-0.0539407804608345,0.2486962378025055,0.7949039340019226,0.168636679649353,0.186973363161087,0.109011672437191,-0.8021863698959351,-0.4284742176532745,0.6436408758163452,-0.1862208694219589,1.1412047147750854,Actor_07
-614.5802612304688,58.93663024902344,-17.44651985168457,18.817333221435547,3.0667285919189453,-17.05359649658203,-11.17229175567627,-8.356427192687988,-7.575116157531738,-3.5188307762146,-6.016414642333984,-2.9017834663391118,-1.5305320024490356,-8.273750305175781,-2.617093801498413,-4.42844295501709,-9.859149932861328,0.1082025617361068,-8.759100914001465,-4.5316548347473145,-6.146231651306152,-2.686509847640991,-6.254035472869873,-1.8514416217803955,-1.760542631149292,-0.9148274064064026,-2.873284339904785,-0.3760127127170563,-2.10581636428833,3.31443452835083,3.850042819976807,7.541138172149658,1.6565157175064087,-0.7026287317276001,-3.37400484085083,-0.7161542773246765,4.216475963592529,11.886181831359863,14.13233470916748,12.937456130981444,8.253922462463379,6.246573925018311,3.442054033279419,4.1719651222229,2.606606960296631,2.80820631980896,1.83978009223938,1.953721046447754,0.5408251285552979,1.7906931638717651,2.02616024017334,2.948333501815796,0.1734049469232559,-0.3584971129894256,-1.0229231119155884,2.133049964904785,1.2114975452423096,0.1420448124408722,-0.7874675393104553,1.2390291690826416,2.5053374767303467,2.1921091079711914,-0.9751858711242676,-0.6111965179443359,0.5291661024093628,1.5419772863388062,-1.2868924140930176,-1.1950945854187012,-0.5819815993309021,0.1943131387233734,-1.708777904510498,-1.4199384450912476,-0.7687246203422546,0.4563546478748321,-0.566472053527832,-0.2481070458889007,-0.0180293507874012,0.9184713959693908,0.7871769666671753,0.5179544687271118,-0.6187004446983337,0.8383746147155762,0.3981099426746368,0.3118406534194946,-0.0472159385681152,0.7974842190742493,-0.8218438625335693,-0.7731134295463562,0.5441527366638184,1.167271375656128,-0.3592113852500915,-0.1041977480053901,0.2697586417198181,0.3845084607601166,0.0093950293958187,0.7076222896575928,0.3863669633865356,0.0355897545814514,0.0029585827142,0.638708770275116,0.2596419751644134,0.5365962386131287,0.9336845278739928,0.9226064085960388,0.3213025033473968,0.657234787940979,0.4426591694355011,0.5386646389961243,-0.1097949966788292,-0.0584175698459148,0.5354207754135132,0.4294095337390899,0.0592998415231704,0.2913308143615722,0.280713826417923,-0.1682601422071457,0.3723237812519073,0.7769013047218323,-0.0145889883860945,0.4963358938694,-0.4274811148643493,-0.5343532562255859,0.199515238404274,0.3861948847770691,-0.0364834293723106,-0.0042761615477502,-0.1699818521738052,-0.1549863368272781,Actor_07
-627.7745361328125,65.62895965576172,2.194732427597046,22.399147033691406,17.403778076171875,-4.005923271179199,-13.416573524475098,-7.935940742492676,7.146039962768555,-4.218075275421143,1.5943266153335571,0.6270977854728699,2.6225643157958984,-3.0492377281188965,-1.6799139976501465,1.859797477722168,-2.6087093353271484,3.916266918182373,-1.3807395696640017,-0.7248504161834717,-4.919395446777344,4.852679252624512,-3.662208080291748,1.3339394330978394,-1.6961753368377686,4.013911724090576,-3.021918296813965,4.375661849975586,-4.953051567077637,-1.076579451560974,-3.78767466545105,0.1924561113119125,-0.4652971625328064,0.0679586753249168,-6.19129753112793,-3.593546152114868,-4.44373083114624,0.0788245201110839,1.0416725873947144,1.8812758922576904,-3.2307121753692627,-2.248513698577881,-1.4782403707504272,0.927724063396454,-0.978440761566162,-0.459057480096817,-2.926523208618164,-2.570017576217652,-3.450480699539185,1.1537119150161743,-1.062673568725586,2.3381502628326416,-1.5403681993484497,-0.0799733847379684,0.1208531782031059,3.334073305130005,0.3241384625434875,2.071284532546997,0.9930171370506288,4.259838104248047,0.7716181874275208,2.865841627120972,1.5321722030639648,2.216505527496338,-0.9487128257751464,1.9082030057907104,0.8157051205635071,2.024594783782959,0.064066581428051,2.989615201950073,2.0930213928222656,3.594472885131836,1.8409647941589355,2.3244028091430664,0.1477706730365753,1.4809261560440063,-0.5722472071647644,0.0751764401793479,0.5573575496673584,2.022963047027588,-0.0528649911284446,0.8366907238960266,0.5569033622741699,0.760073184967041,0.0637291297316551,1.6487408876419067,-0.1998151242733001,0.2605150640010834,0.0844733193516731,1.049381971359253,-1.07513165473938,-0.100550428032875,-0.4080052077770233,-0.7220351099967957,-1.000945210456848,-0.0293188318610191,-0.7233526706695557,0.312542587518692,0.0994744524359703,0.2616047263145447,-0.728817343711853,0.6431125998497009,0.8591365218162537,0.9651360511779784,0.5932811498641968,0.1606380492448806,-0.5037597417831421,0.6642910242080688,0.6237127184867859,0.6656647324562073,0.2084289938211441,0.2348431050777435,-0.6487135887145996,-0.1655546873807907,0.5670801997184753,0.7688817977905273,-0.1283152997493744,0.3874230682849884,-0.1491188555955886,0.1116573363542556,0.3553788363933563,0.299125611782074,-0.1314906030893325,-0.1471478641033172,-0.4492154717445373,-0.0748435109853744,-0.0213070474565029,0.3409492969512939,Actor_07
-654.728515625,46.22450256347656,-8.82529067993164,7.381970405578613,-7.828603267669678,-2.755002021789551,-5.140016555786133,-9.54997730255127,-4.894291877746582,-3.7259583473205566,-2.7659788131713867,-7.619688034057617,-5.975799083709717,-0.211252674460411,-6.542593955993652,-4.147895336151123,-5.978554248809815,-4.043745994567871,-4.7875566482543945,-4.553691864013672,-4.334210395812988,-5.887567520141602,-3.7572197914123535,-0.992422878742218,-0.310568630695343,0.9175057411193848,0.3877533674240112,-0.1051819920539856,-0.858642041683197,1.1337391138076782,-0.2117060273885727,3.108726739883423,1.97112774848938,4.420462608337402,3.796088457107544,7.261312484741211,3.383904218673706,3.188194513320923,-0.8198931217193604,-0.2300657480955124,-0.1917565017938614,0.6529432535171509,-1.6340112686157229,-1.9373199939727783,-3.5947651863098145,-2.0056185722351074,-1.6374765634536743,-0.0855954065918922,-1.433833360671997,-0.1036730334162712,-0.6556639671325684,-0.2327648848295211,-1.3082966804504397,-0.6146230697631836,-1.2818173170089722,-0.4337829947471618,-1.3363374471664429,-0.0403547622263431,-1.436921238899231,-1.24806547164917,-1.2033051252365112,-0.6300556063652039,-2.1150972843170166,-0.9010087847709656,-1.3363378047943115,-0.9200751781463624,-1.1990281343460083,0.7330796122550964,0.4434926211833954,0.0500319488346576,-0.3074740171432495,1.535714030265808,1.1817138195037842,1.1276694536209106,0.3080057501792907,-0.3378307521343231,-0.5815644264221191,0.6282914280891418,-0.2255041897296905,0.0264153480529785,0.0710617452859878,0.6807780861854553,-0.4353781044483185,0.0821427181363105,-0.0678690448403358,-0.2451152801513672,-0.4116798341274261,0.2100974321365356,0.3999339938163757,-0.1306761354207992,-0.4631593227386474,0.2391997128725052,-0.2297468781471252,-0.7918925881385803,-0.7630361914634705,0.1866306811571121,-0.2853786945343017,0.029906541109085,0.3479183912277221,0.1189119219779968,-0.1467108875513076,0.5272695422172546,0.3061997890472412,0.3644992411136627,0.1895684897899627,-0.2645826339721679,-0.2904172539710998,0.5354102849960327,0.2114773392677307,0.5218344330787659,0.1391171813011169,0.2647116780281067,-0.0553712956607341,-0.1628242582082748,-0.4730628430843353,-0.1416834741830825,-0.0375585407018661,0.0367226004600524,-0.1639089286327362,0.2386598289012909,-0.2360933721065521,-0.6990604996681213,-0.2606610655784607,0.0972955673933029,0.1475684493780136,-0.0599904656410217,-0.1052257269620895,-0.043191097676754,Actor_02
-499.6815490722656,17.458507537841797,-14.908231735229492,-2.7058284282684326,-10.53885555267334,-10.7129545211792,-4.093468189239502,-12.20135498046875,-7.932540893554687,-0.6316360831260681,-1.8222843408584597,0.6834228038787842,1.6654292345046997,12.974841117858888,8.545636177062988,8.900880813598633,2.473414421081543,1.392861247062683,2.0718417167663574,2.47466254234314,-2.3136191368103027,0.3423145413398742,0.1537853777408599,0.0842557549476623,-1.5195214748382568,1.0423930883407593,-0.3272179961204529,2.7030298709869385,0.2921707928180694,-0.2240509837865829,-0.9184191823005676,2.033411026000977,0.677887499332428,2.0485951900482178,-1.755880355834961,1.667292833328247,-1.8625668287277224,0.0120249083265662,0.0648464933037757,2.2260384559631348,0.0850846022367477,0.7165876030921936,0.560034990310669,0.7706667184829712,-1.3085025548934937,0.980013906955719,-2.038233518600464,-0.5778487324714661,-0.4307147562503814,1.4820990562438965,-1.0796056985855105,0.3725113570690155,-0.02415681630373,0.5486449003219604,0.8092604279518127,0.4890956878662109,-0.5651440620422363,0.7114060521125793,-0.7304431200027466,-0.0570281334221363,-0.705172598361969,-0.4791414737701416,-0.403221070766449,0.6186854243278503,-0.8738130927085876,-0.1296863257884979,-0.4847099781036377,1.3640854358673096,-0.1625500321388244,-0.5781365036964417,-0.7198975682258606,0.7674341797828674,-0.7331790924072266,-0.1783020347356796,-0.2437053024768829,0.2717190086841583,-0.322424829006195,0.094786413013935,-0.16927170753479,0.1200778931379318,-0.7414398193359375,0.2715586423873901,0.0845945850014686,0.2581446468830108,-0.007443890441209,-0.0566096752882003,-0.2218610644340515,0.3443608582019806,0.5912578701972961,0.4191193282604217,-0.1190690323710441,0.5022566318511963,-0.4467120170593261,-0.2048719674348831,-0.4768354594707489,-0.121912658214569,-0.2128799110651016,0.270834743976593,0.112200915813446,0.6779647469520569,0.1121920943260192,0.0456144958734512,-0.0125649813562631,0.0269773043692111,-0.0603047348558902,0.0810483545064926,0.020542237907648,0.0294611230492591,0.1584517061710357,0.1231461390852928,-0.012335923500359,-0.2409236431121826,-0.4858765304088592,-0.3577612042427063,0.200357586145401,-0.1013845801353454,-0.101300224661827,0.1471442431211471,0.0686249732971191,0.0341542363166809,0.0278080608695745,-0.1536794006824493,-0.2630553543567657,0.1949806660413742,0.3838777542114258,0.2380052357912063,0.1299761235713958,0.1006626188755035,Actor_04
-498.4720153808594,34.721439361572266,-23.286216735839844,2.358085870742798,-6.037968635559082,-8.60319995880127,-4.719085216522217,-16.445898056030273,-7.563458919525146,-0.0869824066758155,-4.075590133666992,-8.949426651000977,-1.7021723985671997,5.528351783752441,1.0962142944335938,2.580674886703491,-2.9055635929107666,-0.399375855922699,1.2428308725357056,7.054750442504883,1.6174612045288086,4.23763370513916,2.013531446456909,5.404664993286133,3.9520797729492183,2.716228008270264,-0.2375586479902267,3.769246816635132,2.696673631668091,1.2176389694213867,-0.1917752921581268,0.5862235426902771,-0.5684309005737305,0.4054527878761291,-0.7369728088378906,0.4224860370159149,-1.513067364692688,0.6424399018287659,-0.560846209526062,0.2223850935697555,0.1532459855079651,1.4110711812973022,-1.1920751333236694,-0.4906829595565796,-0.8003227710723877,-0.0362795181572437,-0.5989221334457397,-0.4998880326747894,-1.532611608505249,1.0897293090820312,0.3593977391719818,0.328837901353836,-0.7514750957489014,0.987410604953766,-0.4142564833164215,1.1763968467712402,-1.328149676322937,0.1940753012895584,0.0385971069335937,0.6613727807998657,-1.3236660957336426,-0.303569495677948,0.1178250536322593,0.949651837348938,-0.4424858689308166,-0.1015003472566604,-0.5516242384910583,-0.6019465923309326,0.0541628748178482,0.967074990272522,-0.940320611000061,-0.0051801074296236,-0.2089738398790359,0.2608623802661896,-0.8061686158180237,-0.167219191789627,-1.304694414138794,-0.027077293023467,-0.1310554891824722,-0.1363879293203354,-0.6643574237823486,0.4497787058353424,-0.9319859743118286,0.1048370152711868,0.0756837427616119,0.3576473295688629,-0.5318198800086975,0.0736196786165237,-0.1259991526603698,0.8688017129898071,0.5227002501487732,0.6536897420883179,-0.6653124690055847,-0.886159360408783,-0.3898781538009643,0.237228512763977,-0.1902676671743393,0.2380727380514145,0.3314714431762695,1.1195093393325806,-0.218010127544403,0.1476118415594101,-0.0920791625976562,0.2238227277994156,0.2398545742034912,0.3967808783054352,-0.5703709125518799,0.0926255658268928,0.0680994391441345,0.4150454998016357,-0.0636837631464004,-0.1421036422252655,-0.4110971689224243,-0.2563772201538086,0.0648611411452293,0.1076383665204048,0.0793787986040115,-0.3129456341266632,-0.079014666378498,-0.147244244813919,-0.0574381351470947,-0.455880731344223,-0.3561242818832397,0.2493038475513458,-0.1461995244026184,-0.0543919689953327,0.3090941309928894,0.2471622079610824,Actor_04
-401.7017211914063,29.97330474853516,-15.743985176086426,4.87852954864502,-6.717305660247803,-3.917071580886841,-11.364848136901855,-9.56688404083252,-16.957929611206055,-6.610147476196289,-4.112580299377441,-8.695934295654297,-3.1835453510284424,-4.622485637664795,-4.600551128387451,0.7558448910713196,-10.059574127197266,-1.7282215356826782,-3.38018012046814,-4.48922872543335,-2.899238348007202,0.1611021310091018,-2.3728036880493164,0.5684449672698975,0.2056841254234314,1.6138309240341189,-0.1739759147167205,0.8288346529006958,-1.2965843677520752,1.0279698371887207,0.7766592502593994,1.130804181098938,-1.111249327659607,0.0106513164937496,-0.9957536458969116,2.9600253105163574,1.7003625631332395,3.273913145065308,0.4559745192527771,1.7335236072540283,-0.4815074503421783,1.101162075996399,1.0957636833190918,0.9210761785507202,-0.8338311910629272,0.5339714288711548,-1.760072112083435,0.5018532872200012,-0.3580920398235321,0.6537184715270996,-0.594228982925415,1.0513861179351809,-0.1916228979825973,2.219229221343994,0.4168929755687713,1.007548213005066,-0.4547547399997711,0.6878872513771057,-1.849287152290344,0.2310833632946014,-0.3745622634887695,-1.484012484550476,-1.15735924243927,0.2618714272975921,-1.0872442722320557,-0.5475617051124573,-1.4322692155838013,0.4384880661964416,-0.4982624053955078,-1.2397910356521606,-0.0460660941898822,1.3191041946411133,-0.5957018733024597,-0.3877577483654022,-0.9995293021202089,-0.0987417548894882,0.2860833704471588,0.3457564115524292,-0.448504239320755,0.008826645091176,-0.3208807110786438,0.061833918094635,-0.2482090294361114,0.1408299952745437,-0.48515585064888,0.7878134250640869,0.0942822992801666,0.2909929156303406,0.6822012662887573,1.272619366645813,0.0542684160172939,-0.0413990393280983,-0.9586990475654602,-0.1894157081842422,-0.1537732183933258,-0.0199511591345071,-0.083021342754364,0.4996993839740753,0.0428168401122093,-0.0274056158959865,0.2216781377792358,0.8374683856964111,0.2750365138053894,0.654832661151886,-0.482983648777008,-0.6622204780578613,0.0836443156003952,0.6407974362373352,-0.4385557472705841,-0.1870129108428955,0.2746205329895019,0.1348019391298294,-0.3238238096237182,-0.2766689658164978,-0.3767789602279663,-0.018638402223587,-0.2997346222400665,0.0531606264412403,0.2265818119049072,0.1510923653841018,0.1538740545511245,-0.0525650419294834,-0.1745594143867492,0.1969117671251297,0.3498899042606354,0.0693845227360725,-0.2767398655414581,-0.0248662326484918,Actor_01
